1.017197998000000103e-01;7.655985309000000461e-02;7.640756113000000960e-02
1.017532118000000069e-01;7.661982317000000375e-02;7.621971438999999848e-02
1.017871338000000125e-01;7.668387144000000932e-02;7.603331331000000304e-02
1.018215651999999916e-01;7.675199202999999359e-02;7.584845794000000252e-02
1.018564872999999926e-01;7.682416679999999609e-02;7.566524155999999890e-02
1.018918607999999976e-01;7.690035927999999688e-02;7.548374546000000129e-02
1.019276404000000052e-01;7.698053349000000267e-02;7.530403775999999771e-02
1.019637440000000089e-01;7.706462998000000730e-02;7.512617357000000995e-02
1.020000780000000079e-01;7.715258246000000764e-02;7.495021726000000717e-02
1.020365493000000012e-01;7.724433143000000723e-02;7.477623355999998833e-02
1.020730656000000125e-01;7.733982421999999191e-02;7.460428821999999516e-02
1.021095348999999930e-01;7.743901501000000076e-02;7.443444875000000682e-02
1.021458654000000077e-01;7.754186487000000461e-02;7.426678513999999953e-02
1.021819609000000073e-01;7.764833939000000129e-02;7.410136814999999932e-02
1.022176971999999989e-01;7.775839729000000311e-02;7.393825665999999297e-02
1.022529401000000088e-01;7.787200268999999730e-02;7.377750908999999857e-02
1.022875562999999988e-01;7.798913145999999963e-02;7.361919142999999444e-02
1.023214129999999999e-01;7.810977063999999248e-02;7.346337868000001048e-02
1.023543777999999932e-01;7.823391768000000079e-02;7.331015625000000813e-02
1.023863183999999954e-01;7.836157941999999377e-02;7.315962127000000259e-02
1.024171024000000013e-01;7.849277112999999972e-02;7.301188430999999701e-02
1.024466239000000056e-01;7.862753021000000453e-02;7.286707586999999209e-02
1.024748107000000019e-01;7.876594024999999943e-02;7.272532176999998987e-02
1.025015709000000053e-01;7.890800155999999621e-02;7.258684522999998834e-02
1.025268101000000043e-01;7.905369471999999786e-02;7.245188959999999956e-02
1.025504931000000008e-01;7.920301057999999672e-02;7.232072647999999992e-02
1.025726365000000084e-01;7.935594290999999079e-02;7.219364625000000701e-02
1.025932509000000020e-01;7.951247296999999770e-02;7.207092885000000726e-02
1.026123416999999982e-01;7.967257163999999503e-02;7.195284408999999548e-02
1.026299670999999969e-01;7.983621082000000313e-02;7.183967513000000249e-02
1.026462429999999981e-01;8.000336323999999999e-02;7.173171507000000724e-02
1.026612789999999942e-01;8.017399213999999719e-02;7.162924100999999710e-02
1.026751761999999957e-01;8.034805501000000238e-02;7.153251612000000037e-02
1.026880235999999974e-01;8.052550724000000215e-02;7.144179191999999734e-02
1.026998954000000047e-01;8.070630570999999531e-02;7.135731247000000332e-02
1.027108668000000086e-01;8.089041297999999269e-02;7.127932434999999234e-02
1.027210181999999999e-01;8.107779860000000061e-02;7.120808286999999459e-02
9.754301431000000910e-02;9.178246913000000229e-02;8.473097927999999335e-02
9.754715396000000760e-02;9.158624380999999537e-02;8.469056041999999118e-02
9.755774117000000356e-02;9.138845329000000461e-02;8.466095513999999378e-02
9.757728684999998625e-02;9.119026732000000413e-02;8.464491864999999782e-02
9.760590480000000402e-02;9.099284102000000651e-02;8.464380925000000722e-02
9.764242754999999385e-02;9.079675125000000180e-02;8.465662614999999724e-02
9.768447969000000619e-02;9.060288056000000145e-02;8.468150424999999759e-02
9.773067658999999574e-02;9.041128100999999695e-02;8.471602459999999502e-02
9.778027244999999701e-02;9.022201604000000541e-02;8.475837581999999537e-02
9.783198109999999281e-02;9.003537967999999947e-02;8.480830497999999884e-02
1.027293259999999958e-01;8.129282348999999908e-02;7.115714159000000039e-02
